StateWellNumber,County,AquiferCode,WellDepth,Date,Time,SampleNumber,EntityId,LabId,ReliabilityId,CollectionRemarks,LatitudeDD,LongitudeDD,ParameterCode,ParameterDescription,ParameterFlag,ParameterValue,ParameterUnit,PlusMinus
7828501,McMullen,124CRRZ,3920,6/7/2022,946,1,1,23,7,Analysis Balanced.  ,28.5747778,-98.5552222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.67,mg/L,
7836204,McMullen,124CRRZ,4261,7/23/2002,930,1,1,23,7,Analysis Balanced.  ,28.4591028,-98.5491056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.76,mg/L,
7836204,McMullen,124CRRZ,4261,3/27/2006,1155,1,1,24,7,Analysis Balanced.  ,28.4591028,-98.5491056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.8,mg/L,
7836204,McMullen,124CRRZ,4261,5/6/2010,1340,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4591028,-98.5491056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.76,mg/L,
7836204,McMullen,124CRRZ,4261,7/2/2014,1305,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4591028,-98.5491056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.79,mg/L,
7836204,McMullen,124CRRZ,4261,4/17/2018,1610,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,28.4591028,-98.5491056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.724,mg/L,
7836204,McMullen,124CRRZ,4261,6/7/2022,1048,1,1,23,7,Analysis Balanced.  ,28.4591028,-98.5491056,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.844,mg/L,
7836902,McMullen,124CRRZ,4715,7/23/2002,1030,1,1,23,7,Analysis Balanced.  ,28.409167,-98.531944,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.77,mg/L,
7837602,McMullen,124CRRZ,5525,7/23/2002,1515,1,1,23,7,Analysis Balanced.  Hot well,28.446111,-98.397778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,1.49,mg/L,
7838101,McMullen,124CRRZ,5400,7/23/2002,1335,1,1,23,7,Analysis Balanced.  ,28.483055,-98.350278,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,1.06,mg/L,
6849905,Medina,124CRRZ,150,10/24/2002,1213,1,1,23,7,Analysis Balanced.  ,29.148056,-98.901945,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.15,mg/L,
6849905,Medina,124CRRZ,150,10/13/2010,1327,1,1,23,7,Analysis Balanced.  ,29.148056,-98.901945,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
6857316,Medina,124CRRZ,260,4/12/2006,1115,1,1,24,7,Analysis Balanced.  Collected from faucet at well,29.1227778,-98.9144444,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.3,mg/L,
6858114,Medina,124CRRZ,372,10/24/2002,1427,1,1,23,7,Analysis Balanced.  ,29.124167,-98.844167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.08,mg/L,
6858114,Medina,124CRRZ,372,5/15/2006,1120,1,1,24,7,Analysis Balanced.  collected from faucet at well,29.124167,-98.844167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
6858114,Medina,124CRRZ,372,10/13/2010,952,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,29.124167,-98.844167,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
6956101,Medina,124WLCX,75,10/24/2002,1602,1,1,23,7,Analysis Unbalanced.  ,29.2466667,-99.1113889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5824610,Milam,124HOOP,392,6/12/2002,1115,1,1,23,7,Analysis Balanced.  ,30.6716,-97.004,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.06,mg/L,
5824611,Milam,124HOOP,485,5/2/2006,1146,1,1,24,7,Analysis Balanced.  ,30.6713,-97.004,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
5824611,Milam,124HOOP,485,4/14/2010,1345,1,10,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6713,-97.004,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.15,mg/L,
5824611,Milam,124HOOP,485,7/31/2014,1015,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6713,-97.004,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
5824611,Milam,124HOOP,485,8/21/2018,920,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6713,-97.004,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.0444,mg/L,
5902205,Milam,124WLCX,442,7/23/2002,1445,1,1,23,7,Analysis Balanced.  ,30.961945,-96.794722,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.31,mg/L,
5902307,Milam,124WLCX,450,5/1/2006,1530,1,1,24,7,Analysis Balanced.  ,30.9642,-96.7907,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5902307,Milam,124WLCX,450,4/12/2010,1245,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.9642,-96.7907,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.15,mg/L,
5902706,Milam,124WLCX,315,7/23/2002,1145,1,1,23,7,Analysis Balanced.  ,30.8976,-96.852,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.13,mg/L,
5902706,Milam,124WLCX,315,5/3/2006,945,1,1,24,7,Analysis Balanced.  ,30.8976,-96.852,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5902706,Milam,124WLCX,315,4/14/2010,1100,1,1,23,7,Analysis Balanced.  ,30.8976,-96.852,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.17,mg/L,
5902706,Milam,124WLCX,315,9/11/2012,,1,10,31,7, ,30.8976,-96.852,950,"FLUORIDE, DISSOLVED (MG/L AS F)",<,0.1,mg/L,
5902706,Milam,124WLCX,315,7/30/2014,930,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.8976,-96.852,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.14,mg/L,
5902706,Milam,124WLCX,315,8/22/2018,855,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.8976,-96.852,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.0734,mg/L,
5902901,Milam,124WLCX,318,7/23/2002,1030,1,1,23,7,Analysis Balanced.  ,30.8849,-96.7783,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5909601,Milam,124HOOP,450,6/14/2002,1045,1,1,23,7,Analysis Balanced.  ,30.826389,-96.906667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.14,mg/L,
5909601,Milam,124HOOP,450,5/3/2006,1102,1,1,24,7,Analysis Balanced.  ,30.826389,-96.906667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5909601,Milam,124HOOP,450,4/14/2010,945,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.826389,-96.906667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.13,mg/L,
5909601,Milam,124HOOP,450,7/30/2014,1150,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.826389,-96.906667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.16,mg/L,
5909601,Milam,124HOOP,450,8/22/2018,1035,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.826389,-96.906667,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.228,mg/L,
5909701,Milam,124HOOP,218,6/13/2002,1345,1,1,23,7,Analysis Balanced.  ,30.7588,-96.9853,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.22,mg/L,
5910704,Milam,124SMBR,620,6/11/2002,1615,1,1,23,7,Analysis Balanced.  ,30.786389,-96.844722,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
5910907,Milam,124CABF,440,5/1/2006,1350,1,1,24,7,Analysis Balanced.  ,30.7809,-96.785,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5910907,Milam,124CABF,440,4/12/2010,1015,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7809,-96.785,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.22,mg/L,
5910907,Milam,124CABF,440,7/30/2014,1520,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7809,-96.785,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.24,mg/L,
5911402,Milam,124CABF,323,5/1/2006,1228,1,1,24,7,Analysis Balanced.  ,30.7971,-96.7347,950,"FLUORIDE, DISSOLVED (MG/L AS F)",<,0.1,mg/L,
5911402,Milam,124CABF,323,4/12/2010,900,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7971,-96.7347,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
5911402,Milam,124CABF,323,7/30/2014,1406,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7971,-96.7347,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
5911703,Milam,124SMBR,992,6/12/2002,830,1,1,23,7,Analysis Balanced.  ,30.7872,-96.7169,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.13,mg/L,
5911703,Milam,124SMBR,992,5/1/2006,1130,1,1,24,7,Analysis Balanced.  ,30.7872,-96.7169,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
5911703,Milam,124SMBR,992,3/8/2010,1200,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7872,-96.7169,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.16,mg/L,
5911703,Milam,124SMBR,992,7/30/2014,1047,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7872,-96.7169,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.17,mg/L,
5911703,Milam,124SMBR,992,8/22/2018,950,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7872,-96.7169,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.104,mg/L,
5917606,Milam,124CABF,598,4/14/2010,1315,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6913,-96.8999,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.17,mg/L,
5917606,Milam,124CABF,598,7/31/2014,1200,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6913,-96.8999,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
5917711,Milam,124SMBR,463,6/11/2002,1230,1,1,23,7,Analysis Balanced.  ,30.6349,-96.991,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.05,mg/L,
5917711,Milam,124SMBR,463,5/2/2006,1025,1,1,24,7,Analysis Unbalanced.  ,30.6349,-96.991,950,"FLUORIDE, DISSOLVED (MG/L AS F)",<,0.1,mg/L,
5917714,Milam,124SMBR,380,9/11/2012,,1,10,31,7, ,30.6636,-96.9959,950,"FLUORIDE, DISSOLVED (MG/L AS F)",<,1,mg/L,
5917803,Milam,124SMBR,1000,6/12/2002,1230,1,1,23,7,Analysis Balanced.  ,30.6432,-96.9265,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.08,mg/L,
5917803,Milam,124SMBR,1000,5/2/2006,1300,1,1,24,7,Analysis Unbalanced.  ,30.6432,-96.9265,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
5917803,Milam,124SMBR,1000,4/14/2010,1230,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6432,-96.9265,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.18,mg/L,
5917803,Milam,124SMBR,1000,7/31/2014,905,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6432,-96.9265,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.12,mg/L,
5917803,Milam,124SMBR,1000,8/21/2018,840,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.6432,-96.9265,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.0627,mg/L,
5918104,Milam,124CABF,800,6/11/2002,1000,1,1,23,7,Analysis Balanced.  ,30.7128,-96.87,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.06,mg/L,
5918104,Milam,124CABF,800,5/2/2006,900,1,1,24,7,Analysis Balanced.  ,30.7128,-96.87,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
5918104,Milam,124CABF,800,3/8/2010,930,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7128,-96.87,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.14,mg/L,
5918104,Milam,124CABF,800,8/6/2014,925,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.7128,-96.87,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
5918704,Milam,124WLCX,851,5/3/2006,1332,1,1,24,7,Analysis Balanced.  ,30.666667,-96.859723,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
5918704,Milam,124WLCX,851,3/8/2010,1100,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.666667,-96.859723,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.08,mg/L,
5918704,Milam,124WLCX,851,8/6/2014,1105,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.666667,-96.859723,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
5925104,Milam,124CABF,1020,7/31/2014,1105,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,30.593334,-96.967222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.16,mg/L,
5925508,Milam,124CABF,520,7/25/2002,1130,1,1,23,7,Analysis Balanced.  ,30.5692,-96.9477,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.05,mg/L,
1651201,Morris,124WLCX,312,5/17/2006,1535,1,1,24,7,Analysis Balanced.  ,33.214167,-94.690278,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
1651201,Morris,124WLCX,312,5/12/2010,1245,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,33.214167,-94.690278,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
1651409,Morris,124WLCX,580,5/21/2002,1345,1,1,23,7,Analysis Balanced.  ,33.181944,-94.741945,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.14,mg/L,
1658810,Morris,124WLCX,765,5/22/2002,1255,1,1,23,7,Analysis Balanced.  ,33.040556,-94.815001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.19,mg/L,
3503107,Morris,124WLCX,960,5/22/2002,1420,1,1,23,7,Analysis Balanced.  ,32.9782833,-94.7299417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.39,mg/L,
3503107,Morris,124WLCX,960,8/18/2014,1630,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,32.9782833,-94.7299417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.38,mg/L,
3503107,Morris,124WLCX,960,8/1/2018,840,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,32.9782833,-94.7299417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.424,mg/L,
3503107,Morris,124WLCX,960,5/19/2022,950,1,1,23,7,Analysis Balanced.  ,32.9782833,-94.7299417,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.461,mg/L,
3709505,Nacogdoches,124CRRZ,,3/4/2002,1543,1,1,23,7,Analysis Balanced.  ,31.825833,-94.918889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.35,mg/L,
3709505,Nacogdoches,124CRRZ,,3/29/2006,935,1,1,24,7,Analysis Balanced.  ,31.825833,-94.918889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
3710403,Nacogdoches,124WLCX,500,3/5/2002,1028,1,1,23,7,Analysis Balanced.  ,31.815001,-94.84,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.21,mg/L,
3710403,Nacogdoches,124WLCX,500,3/28/2006,1402,1,1,24,7,Analysis Balanced.  ,31.815001,-94.84,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.3,mg/L,
3710403,Nacogdoches,124WLCX,500,3/11/2010,930,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.815001,-94.84,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.23,mg/L,
3710403,Nacogdoches,124WLCX,500,5/21/2014,852,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.815001,-94.84,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.26,mg/L,
3710403,Nacogdoches,124WLCX,500,4/3/2018,910,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.815001,-94.84,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.196,mg/L,
3710703,Nacogdoches,124CRRZ,241,5/21/2014,952,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.7866667,-94.8602778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.58,mg/L,
3710703,Nacogdoches,124CRRZ,241,4/4/2018,1620,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.7866667,-94.8602778,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.492,mg/L,
3711908,Nacogdoches,124WLCX,565,3/5/2002,1550,1,1,23,7,Analysis Balanced.  ,31.763889,-94.665001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
3711908,Nacogdoches,124WLCX,565,4/18/2006,848,1,1,24,7,Analysis Balanced.  ,31.763889,-94.665001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
3711908,Nacogdoches,124WLCX,565,3/11/2010,815,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.763889,-94.665001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
3711908,Nacogdoches,124WLCX,565,5/21/2014,1115,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.763889,-94.665001,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.12,mg/L,
3712805,Nacogdoches,124CRRZ,385,3/5/2002,1437,1,1,23,7,Analysis Balanced.  ,31.779444,-94.552501,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.11,mg/L,
3712806,Nacogdoches,124WLCX,870,3/29/2006,1201,1,1,24,7,Analysis Balanced.  ,31.755834,-94.578333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.9,mg/L,
3712806,Nacogdoches,124WLCX,870,5/21/2014,1455,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.755834,-94.578333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.92,mg/L,
3712909,Nacogdoches,124WLCX,834,3/23/2010,1100,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.776111,-94.525278,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.42,mg/L,
3712909,Nacogdoches,124WLCX,834,5/21/2014,1400,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.776111,-94.525278,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.53,mg/L,
3713407,Nacogdoches,124WLCX,396,3/6/2002,1157,1,1,23,7,Analysis Balanced.  ,31.8322222,-94.4797222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.38,mg/L,
3713407,Nacogdoches,124WLCX,396,3/29/2006,1330,1,1,24,7,Analysis Balanced.  ,31.8322222,-94.4797222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
3713407,Nacogdoches,124WLCX,396,3/11/2010,1115,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8322222,-94.4797222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.39,mg/L,
3713407,Nacogdoches,124WLCX,396,5/22/2014,933,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8322222,-94.4797222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.45,mg/L,
3713407,Nacogdoches,124WLCX,396,4/4/2018,1315,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.8322222,-94.4797222,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.326,mg/L,
3717307,Nacogdoches,124CRRZ,500,3/7/2002,1035,1,1,23,7,Analysis Balanced.  ,31.745834,-94.876389,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.04,mg/L,
3718210,Nacogdoches,124CRRZ,540,3/7/2002,1221,1,1,23,7,Analysis Balanced.  ,31.716667,-94.826111,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.05,mg/L,
3719404,Nacogdoches,124WLCX,702,3/19/2002,1432,1,1,23,7,Analysis Balanced.  ,31.678055,-94.726389,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.23,mg/L,
3719803,Nacogdoches,124WLCX,660,4/18/2006,1030,1,1,24,7,Analysis Balanced.  ,31.660278,-94.698334,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
3720105,Nacogdoches,124WLCX,660,3/23/2010,945,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.717778,-94.608889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.16,mg/L,
3720105,Nacogdoches,124WLCX,660,5/21/2014,1550,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.717778,-94.608889,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
3720106,Nacogdoches,124WLCX,670,3/5/2002,1352,1,1,23,7,Analysis Balanced.  ,31.718889,-94.616112,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.18,mg/L,
3720106,Nacogdoches,124WLCX,670,3/29/2006,1110,1,1,24,7,Analysis Balanced.  ,31.718889,-94.616112,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
3720501,Nacogdoches,124WLCX,595,3/6/2002,1329,1,1,23,7,Analysis Balanced.  ,31.6672222,-94.5625,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.09,mg/L,
3720501,Nacogdoches,124WLCX,595,3/28/2006,1133,1,1,24,7,Analysis Balanced.  ,31.6672222,-94.5625,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.1,mg/L,
3720501,Nacogdoches,124WLCX,595,3/11/2010,1300,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6672222,-94.5625,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.12,mg/L,
3720501,Nacogdoches,124WLCX,595,5/23/2014,825,1,1,23,7,Analysis Unbalanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6672222,-94.5625,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.15,mg/L,
3720501,Nacogdoches,124WLCX,595,4/5/2018,1025,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.6672222,-94.5625,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.0879,mg/L,
3721102,Nacogdoches,124WLCX,825,3/7/2002,1340,1,1,23,7,Analysis Balanced.  ,31.7294444,-94.4858333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.38,mg/L,
3721102,Nacogdoches,124WLCX,825,3/28/2006,1531,1,1,24,7,Analysis Balanced.  ,31.7294444,-94.4858333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.4,mg/L,
3721102,Nacogdoches,124WLCX,825,5/22/2014,1055,1,1,23,7,Analysis Balanced.  Lab Calculated Anion/Cation Chg Bal set to TWDB Calculated Value due to an error in the lab calculated formula,31.7294444,-94.4858333,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.47,mg/L,
3721904,Nacogdoches,124WLCX,370,3/6/2002,1415,1,1,23,7,Analysis Balanced.  ,31.6452778,-94.415,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.13,mg/L,
3721904,Nacogdoches,124WLCX,370,3/28/2006,1046,1,1,24,7,Analysis Balanced.  ,31.6452778,-94.415,950,"FLUORIDE, DISSOLVED (MG/L AS F)",,0.2,mg/L,
