Year	MUNICIPALITY_NAME	Cattle [#/km2]	Pork  [#/km2]	Poultry [#/km2]	Crops [%]	Flood control	Campsites [#/km2]	Outdoor activities [#/km2]	Human population [#/km2]	Distance from Montreal [km]	Soil capacity for agriculture																					CSDNAME	Year	CDNAME	gr	sept_gr	carbon	hunts	camp	outdo	modif.catt	modif.pig	modif.poult	modif.crop	modif.flood
1991	Bolton Ouest	9.11	0	7.62	7.4	0	0.000000	0.0000	5.86	104.47	7																					Saint_Gerard_Majella	1976	Le_Bas_Richelieu	3	4	0.301787118	0	0	0.947300312	1.101459114	0.109898008	0.002956518	0.940460104	0
1991	Boucherville	NA	0	0	25.59	1.6	0.000000	0.0277	465.53	23.69	2																					Saint_Gerard_Majella	1981	Le_Bas_Richelieu	2	3	0.333843014	0.013879942	0	2.87573309	0.981299938	0.051652064	0	0.832721571	0
1991	Brigham	19.76	228.88	1418.75	20.29	1.6	0.000000	0.0000	24.75	76.77	4																					Saint_Gerard_Majella	1986	Le_Bas_Richelieu	3	4	0.360414161	0.013879942	0	0	0.950147559	0.070177728	0.002347037	0.894157758	0
1991	Bromont	14.4	36.8	7.37	12.15	1.6	3.117947	0.0334	28.34	83.1	7																					Saint_Gerard_Majella	1991	Le_Bas_Richelieu	3	4	0.376996719	0.008327965	0	0	1.008001977	0.226285231	0.0016734	0.888212321	0
1991	Calixa Lavallee	14.51	0	0	38.64	0	0.000000	0.0000	12.88	43.5	2																					Saint_Gerard_Majella	1996	Le_Bas_Richelieu	3	4	0.376996719	0.04996779	0	0	1.076982245	0.096194399	0.002357729	0.933974172	0
1991	Carignan	NA	NA	4.77	53.74	0.6	0.000000	0.0000	81.73	30.35	2																					Saint_Gerard_Majella	2001	Le_Bas_Richelieu	3	4	0.362180704	0.149903369	0	0	0.522358641	0.095768264	0.011818433	2.051536247	0
1991	Contrecoeur	6.99	0	0	14.62	0.8	0.000000	0.0325	88.98	54.24	4																					Saint_Gerard_Majella	2006	Le_Bas_Richelieu	4	2	0.32177445	0.310910692	0	0	0.71622657	0	0	1.086753898	0
1991	Coteau du Lac	19.74	0	0	49.33	1.6	10.601299	0.0000	87.03	45.58	3																					Saint_Hugues	1971	Les_Maskoutains	6	7	0.408083681	0	0	0	0.904809722	0.770803694	1.012219658	1.100086091	1.072269553
1991	Dundee	24.75	NA	0	29.39	0	0.000000	0.0000	5.39	81.61	2																					Saint_Hugues	1976	Les_Maskoutains	6	6	0.530603358	0	0	0	0.924279959	1.812689142	0.873012055	1.158819807	0.884793853
1991	Dunham	18.85	31.11	254.71	17.88	0	0.000000	0.0049	15.78	83.27	3																					Saint_Hugues	1981	Les_Maskoutains	6	6	0.646884255	0	0	0	0.899803089	4.894281615	0.755751115	1.259531914	0
1991	Elgin	39.14	0.4	32.85	23.78	0.8	0.000000	0.0000	6.42	69.88	2																					Saint_Hugues	1986	Les_Maskoutains	6	6	0.746245451	0.01665593	0	0	1.105075015	2.676121157	0.804236934	1.393214174	0
1991	Farnham	36.67	74.09	4.39	32.3	1.6	0.000000	0.0000	80.84	63.75	3																					Saint_Hugues	1991	Les_Maskoutains	6	6	0.818006026	0.091607615	0	0	0.959048239	2.136207944	1.187482875	1.311959862	0
1991	Franklin	19.48	0.3	4.35	22.52	0.6	9.514066	0.0000	14.76	54.58	4																					Saint_Hugues	1996	Les_Maskoutains	6	6	0.818006026	0.746740858	0	0	0.874213635	2.36500513	1.047836874	1.147469426	1.280321854
1991	Frelighsburg	6.84	24.34	0	11.97	0	1.753156	0.0000	8.28	87.55	4																					Saint_Hugues	2001	Les_Maskoutains	6	6	0.818006026	1.05765155	0	0	1.589327621	2.175457232	0.90279643	1.472126343	2.560643708
1991	Godmanchester	34.62	0.34	6.53	44.8	0	0.000000	0.0000	10.76	64.82	2																					Saint_Hugues	2006	Les_Maskoutains	6	6	0.760874826	1.318594452	0	0	1.03665104	1.815829085	1.511967361	1.535003848	1.280321854
1991	Granby	108.76	376.4	3641.22	69.57	1.6	16.172410	0.0240	637.26	78.71	4																					Saint_Hyacinthe	1971	Les_Maskoutains	5	7	0.184377537	0	0	0	0.91231967	0.232355788	0.314812985	1.244037743	1.072269553
1991	Havelock	15.75	NA	32.62	17.29	0	3.915826	0.0000	7.97	53.51	7																					Saint_Hyacinthe	1976	Les_Maskoutains	6	7	0.217618513	0.002775988	0	0.383431079	0.921498496	0.97610364	0.534990675	1.490863479	0.930519633
1991	Hemmingford	14.3	NA	4.94	17.07	0	1.349610	0.0000	14.67	52.7	2																					Saint_Hyacinthe	1981	Les_Maskoutains	6	6	0.24047925	0.002775988	0.06535512	0.857081235	0.334609928	1.141683305	0.438035077	1.250523675	0
1991	Henryville	54.66	59.98	9.15	76.75	1.4	0.403166	0.0299	21.89	56.76	2																					Saint_Hyacinthe	1986	Les_Maskoutains	6	6	0.255723716	0.002775988	0.048305861	1.150293236	0.300119794	0.826537684	0.707912202	1.178097437	0.960241391
1991	Hinchinbrooke	NA	NA	NA	NA	1.4	0.000000	0.0000	15.3	61.28	7																					Saint_Hyacinthe	1991	Les_Maskoutains	7	5	0.266115879	0.022207907	0.235846592	0.575146618	0.368821916	0.611294586	0	1.08116879	0
1991	La Presentation	25.27	NA	5859.86	67.81	0	0.000000	0.0000	18.09	53.82	4																					Saint_Hyacinthe	1996	Les_Maskoutains	2	3	0.274419708	0.294254762	0.308305524	2.864455706	0.160490381	0.740450911	0.769966993	1.122606688	1.280321854
1991	Lac Brome	15.01	55.61	NA	10.66	1.6	0.999163	0.0139	22.31	94.39	5																					Saint_Hyacinthe	2001	Les_Maskoutains	2	3	0.283399172	0.452486096	0.375081183	2.300586472	0.517630154	0.693927421	0.522047223	1.126750477	1.920482781
1991	Lacolle	31.29	NA	NA	42.08	0	4.524272	0.0000	42.97	56.42	2																					Saint_Hyacinthe	2006	Les_Maskoutains	6	6	0.295818237	0.435830166	0.373660365	3.157667707	0.64669001	1.009387036	1.028584758	1.208184954	1.280321854
1991	Les Cedres	18.68	NA	11.11	56.81	0	0.000000	0.0251	47.89	36.92	3																					Saint_Ignace_de_Stanbridge	1971	Brome_Missisquoi	7	5	0.625445136	0.008327965	1.038824918	0	1.196585129	0.220685666	0.111706109	0.642107244	0
1991	Longueuil	NA	0	1.81	7.77	1.6	1.962436	0.0084	1862.03	20.69	2																					Saint_Ignace_de_Stanbridge	1976	Brome_Missisquoi	3	4	0.675240128	0.086055638	0	0	1.300611823	0.40950091	0.033997279	0.688229425	0
1991	Marieville	50.07	0	0	68.02	0	0.000000	0.0000	113.34	43.36	2																					Saint_Ignace_de_Stanbridge	1981	Brome_Missisquoi	6	6	0.820094226	0.408070283	0	0	1.128161153	0.783415799	0.382721237	0.742639186	0
1991	Mont Saint Gregoire	NA	NA	NA	NA	0	0.692672	0.0000	36.51	47.8	4																					Saint_Ignace_de_Stanbridge	1986	Brome_Missisquoi	1	1	1.015592329	1.068755503	0	0	0.909816354	0.786241748	0	0.673455914	0
1991	Mont Saint Hilaire	NA	0	NA	17.32	0	7.184847	0.0435	241.13	42.17	4																					Saint_Ignace_de_Stanbridge	1991	Brome_Missisquoi	1	1	1.217319334	2.367918036	0	0	0.933736931	0.823868732	0	0.829838935	0
1991	Notre Dame de Stanbridge	NA	249.61	0	53.45	0	0.000000	0.0000	17.54	63.95	2																					Saint_Ignace_de_Stanbridge	1996	Brome_Missisquoi	6	6	1.380860141	4.077926841	0	0	0.988253594	1.230753024	0.672722693	0.713092163	0
1991	Noyan	58.03	0	4.74	79.35	1.4	0.000000	0.0000	19.84	60.59	2																					Saint_Ignace_de_Stanbridge	2001	Brome_Missisquoi	6	6	1.415722751	5.385417339	0	0	0.894518311	1.182816559	0.921027398	0.80209356	0
1991	Ormstown	28.9	27.95	936.38	42.66	0	0.000000	0.0000	24.69	50.44	2																					Saint_Ignace_de_Stanbridge	2006	Brome_Missisquoi	6	6	1.415722751	8.458436409	0	0	1.102293553	1.168582151	0.939595183	0.958476581	0
1991	Richelieu	3.34	NA	0.95	69.37	0	0.000000	0.0000	140.32	38.89	2																					Saint_Isidore	1971	Roussillon	3	4	0.061950221	0	0	0	1.53091691	0.041394916	0.011435789	1.329435845	0
1991	Rigaud	NA	NA	NA	NA	0.8	1.835040	0.0290	55.26	49.92	7																					Saint_Isidore	1976	Roussillon	3	7	0.111378765	0	0	0	1.480572441	0.009158167	0.015488303	1.419157901	0.365806244
1991	Rougemont	NA	NA	0	48.71	0	7.320838	0.0000	54.8	51.25	4																					Saint_Isidore	1981	Roussillon	3	4	0.125160916	0.024983895	0	0	1.356519217	0.07023006	0	1.429787622	0
1991	Roxton	24.69	213.87	12.04	21.33	0	0.000000	0.0000	7.24	92.7	7																					Saint_Isidore	1986	Roussillon	3	4	0.12011583	0	0	0	1.170828787	0.058382008	0	1.360063856	0
1991	Roxton Pond	23.88	285.23	435.84	17.91	0	0.160620	0.0000	29.01	83.9	5																					Saint_Isidore	1991	Roussillon	3	4	0.099763078	0.011103953	0	0	1.170828787	0.058382008	0	1.550137689	0
1991	Saint Aime	43.96	188.24	0	76.86	0	0.000000	0.0000	9.26	74.11	4																					Saint_Isidore	1996	Roussillon	5	7	0.076488621	0.024983895	0	0	0.790213471	0.058382008	0	1.582927677	1.280321854
1991	Saint Alexandre	53.02	53.67	NA	63.85	0	0.000000	0.0000	24.67	55.14	3																					Saint_Isidore	2001	Roussillon	5	7	0.06185204	0.041639825	0	0	0.695921895	0.114084599	0	1.508519627	1.280321854
1991	Saint Alphonse	32	545.21	17766.42	52.08	1.6	2.218364	0.0000	49.32	72.45	3																					Saint_Isidore	2006	Roussillon	3	4	0.06185204	0.061071743	0	0	1.170828787	0.057042299	0	1.453209042	0
1991	Saint Amable	0	NA	NA	22.47	0	0.000000	0.0000	151.26	35.56	4																					Saint_Jacques_le_Mineur	1971	Les_Jardins_de_Napierville	3	4	0.116025954	0.002775988	0	0	0.508729475	0.116491888	0.763433784	1.094500983	0
1991	Saint Anicet	25.59	NA	0.18	39.88	0	0.679406	0.0000	15.65	68.45	2																					Saint_Jacques_le_Mineur	1976	Les_Jardins_de_Napierville	3	4	0.125271616	0	0	0	0.53793483	0.244863228	0.457757668	1.111076142	0
1991	Saint Antoine sur Richelieu	31.19	NA	4.45	63.91	0	0.000000	0.0000	23.21	51.04	2																					Saint_Jacques_le_Mineur	1981	Les_Jardins_de_Napierville	3	4	0.1672969	0	0	0	0.449762472	0.3052548	0.65285575	1.204941988	0
1991	Saint Armand	37.97	NA	17.9	36.05	0	0.000000	0.0000	14.7	75.56	3																					Saint_Jacques_le_Mineur	1986	Les_Jardins_de_Napierville	7	5	0.224857808	0	0.348641793	0	0.363537137	0.23021016	0.598269775	1.485098207	0
1991	Saint Barnabe Sud	18.74	84.87	0	55.38	0	0.000000	0.0000	9.69	65.44	2																					Saint_Jacques_le_Mineur	1991	Les_Jardins_de_Napierville	7	5	0.280710341	0.008327965	0.308567966	0	0.240318352	0.135226882	0	1.374837367	0
1991	Saint Basile le Grand	4	NA	2.56	54.35	0.8	0.000000	0.0000	269.83	33.18	2																					Saint_Jacques_le_Mineur	1996	Les_Jardins_de_Napierville	6	6	0.280710341	0.108263544	0.464855724	0	0.420056453	0.22911118	1.409328619	1.443840474	0
1991	Saint Bernard de Lacolle	28.04	NA	0	35.89	0	3.215626	0.0000	12.82	53.76	2																					Saint_Jacques_le_Mineur	2001	Les_Jardins_de_Napierville	7	5	0.280710341	0.191543194	0.55301792	0	0.420056453	0	0.554520799	1.558785598	0
1991	Saint Bernard de Michaudville	16.68	75.53	0	49.28	0	0.000000	0.0000	8.62	60.95	4																					Saint_Jacques_le_Mineur	2006	Les_Jardins_de_Napierville	7	5	0.265577699	0.291478774	0.613128661	0	0.420056453	0	0	1.542030274	0
1991	Saint Blaise sur Richelieu	NA	0	0	69.07	0.8	0.000000	0.0000	26.04	44.78	2																					Saint_Jean_Baptiste	1971	La_Vallee_du_Richelieu	7	5	0.364730965	0	4.652607509	0.383431079	0.976849598	0.098855875	2.352366836	1.10909433	0
1991	Saint Cesaire	36.73	281.34	2112.39	77.98	1.6	0.000000	0.0000	55.07	57.38	2																					Saint_Jean_Baptiste	1976	La_Vallee_du_Richelieu	7	5	0.430762398	0	4.660111684	0	0.794385664	0.129836646	1.995804401	1.167828045	0.182903122
1991	Saint Charles sur Richelieu	NA	8.67	0	49.08	0.8	1.122250	0.0000	24.24	46.29	4																					Saint_Jean_Baptiste	1981	La_Vallee_du_Richelieu	7	5	0.464917826	0	5.32048164	1.01496462	0.632782698	0.313837311	1.526888953	1.169629693	0
1991	Saint Chrysostome	33.53	NA	0	35.97	0	2.180415	0.0000	25.01	45.18	2																					Saint_Jean_Baptiste	1986	La_Vallee_du_Richelieu	7	5	0.473777984	0.019431918	5.661923021	1.511169546	0.461444614	0.123085769	2.145303679	1.075583682	0
1991	Saint Clet	NA	0	0	77.16	0.8	0.000000	0.0000	34.07	45.72	2																					Saint_Jean_Baptiste	1991	La_Vallee_du_Richelieu	7	5	0.472863977	0.036087848	6.569931885	0	0.414159753	0.063060524	1.611034758	1.061710995	0
1991	Saint Constant	17.77	78.94	525.02	52.94	1.2	0.000000	0.0000	308.62	19.71	2																					Saint_Jean_Baptiste	1996	La_Vallee_du_Richelieu	7	5	0.464286357	0.305358715	9.470307437	0	0.437802183	0.113404278	0	0.898481713	1.280321854
1991	Saint Cyprien de Napierville	29.69	NA	0	77.81	0	0.000000	0.0000	12.15	43.9	2																					Saint_Jean_Baptiste	2001	La_Vallee_du_Richelieu	7	5	0.459096044	0.469142026	9.616639417	0	0.572027612	0.200433033	1.605233105	1.133982806	0
1991	Saint Damase	14.39	305.35	1168.28	98.65	1.6	0.000000	0.0000	29.5	54.1	3																					Saint_Jean_Baptiste	2006	La_Vallee_du_Richelieu	7	5	0.466108866	0.632925337	10.17945481	0	0.286768774	0.151606919	1.605233105	1.455551184	0
1991	Saint David	22.03	86.86	0	59.7	0	0.000000	0.0000	9.97	82.82	2																					Saint_Jean_sur_Richelieu	1971	Le_Haut_Richelieu	5	7	0.141016198	0	0	0	0.435298867	0.015490386	0.079350151	0.913075059	0.528132765
1991	Saint Denis sur Richelieu	18.59	67.12	701.89	61.99	0	0.000000	0.0000	13.15	52.52	2																					Saint_Jean_sur_Richelieu	1976	Le_Haut_Richelieu	3	7	0.20139545	0	0	0.484927541	0.439192914	0.013030764	0.070277438	0.752548248	1.17286627
1991	Saint Dominique	31.63	774.87	6986.56	55.49	0	0.000000	0.0000	29.3	69.01	3																					Saint_Jean_sur_Richelieu	1981	Le_Haut_Richelieu	5	3	0.250172442	0.002775988	0	0.958577697	0.345656307	0.040662263	0.001662707	0.8647909	1.280321854
1991	Saint edouard	27.05	22.45	5570.58	60.28	0	0.000000	0.0000	22.57	33.94	2																					Saint_Jean_sur_Richelieu	1986	Le_Haut_Richelieu	5	7	0.287516798	0.008327965	0.047631887	0.236825078	0.442252523	0.025328874	0.001256386	0.8806454	1.280321854
1991	Saint etienne de Beauharnois	NA	NA	0	90.19	0	0.000000	0.0000	18.91	34.91	2																					Saint_Jean_sur_Richelieu	1991	Le_Haut_Richelieu	5	2	0.313598141	0.03331186	0	0	0.176901009	0.016380036	0	0.984059979	2.240563245
1991	Saint Georges de Clarenceville	28.57	23.19	0.5	35.64	1.4	0.000000	0.0000	13.99	63.76	3																					Saint_Jean_sur_Richelieu	1996	Le_Haut_Richelieu	5	2	0.325960335	0.208199124	0	0	0.358252358	0	0	1.023516064	0.640160927
1991	Saint Gerard Majella	36.24	43.24	3.13	49.3	0	0.000000	0.0000	6.86	87.2	2																					Saint_Jean_sur_Richelieu	2001	Le_Haut_Richelieu	5	2	0.325960335	0.28037482	0	0	0.232808404	0	0.020738394	1.064593631	0.960241391
1991	Saint Hugues	34.48	408.2	2221.12	72.82	0	0.000000	0.0000	14.54	74.93	2																					Saint_Jean_sur_Richelieu	2006	Le_Haut_Richelieu	5	2	0.325960335	0.283150809	0	0	0.334888074	0	0.024755011	1.064593631	1.280321854
1991	Saint Hyacinthe	13.26	116.81	0	60.01	0	0.844741	0.0051	259.52	61.5	2																					Saint_Joachim_de_Shefford	1971	La_Haute_Yamaska	4	4	0.900131768	0.002775988	0	0	0.721233203	0.090692023	0.032473576	0.42068474	0
1991	Saint Ignace de Stanbridge	33.57	157.43	0	46.06	0	0.000000	0.0000	9.99	70.77	3																					Saint_Joachim_de_Shefford	1976	La_Haute_Yamaska	4	1	1.587402209	0	0	0	0.675339073	0.110316667	0.032083295	0.292407423	0
1991	Saint Isidore	NA	NA	0	86.04	0	0.000000	0.0000	41.34	23.98	2																					Saint_Joachim_de_Shefford	1981	La_Haute_Yamaska	4	1	1.966635649	0.008327965	0	0	0.718173594	1.149637827	0.000128312	0.281057043	0
1991	Saint Jacques le Mineur	8.64	25.84	0	76.31	0	1.105210	0.0000	18.27	34.34	2																					Saint_Joachim_de_Shefford	1986	La_Haute_Yamaska	1	1	2.134580793	0.255390925	0	0	0.661153615	1.151835787	0.00020316	0.327359389	0
1991	Saint Jean Baptiste	14.89	12.05	3013.35	58.93	0	23.531783	0.0000	54.59	45.67	2																					Saint_Joachim_de_Shefford	1991	La_Haute_Yamaska	1	1	2.187986343	1.190898989	0	0	0.679789413	1.208668757	0.000417013	0.277994242	0
1991	Saint Jean sur Richelieu	6.36	3.13	0	54.62	1.4	0.000000	0.0000	311.88	38.25	2																					Saint_Joachim_de_Shefford	1996	La_Haute_Yamaska	1	1	2.223601002	2.884251864	0	0	0.804120783	1.08584465	0.010939471	0.275832264	0
1991	Saint Joachim de Shefford	24.44	230.96	0.78	15.43	0	0.000000	0.0000	8.27	93.23	5																					Saint_Joachim_de_Shefford	2001	La_Haute_Yamaska	1	1	2.338173473	2.309622282	0	0	0.836385747	1.036128885	0.010939471	0.323575929	0
1991	Saint Jude	20.32	124.02	0	35.91	0	0.000000	0.0000	14.19	63.23	4																					Saint_Joachim_de_Shefford	2006	La_Haute_Yamaska	1	1	2.628452459	2.506717452	0	0	0.891458702	1.117715073	0.000331472	0.321954446	0
1991	Saint Liboire	45.55	478.25	502.65	57.31	0	4.581779	0.0000	30.06	75.27	3																					Saint_Jude	1971	Les_Maskoutains	6	6	0.639921464	0	0	0	0.715113985	0.113299613	2.219745905	0.45653753	0
1991	Saint Louis	NA	271.32	0	64.01	0	0.672920	0.0000	14.4	68.51	4																					Saint_Jude	1976	Les_Maskoutains	6	6	0.788597124	0	0	0	0.749882266	0.294840655	3.312475867	0.53508937	0.182903122
1991	Saint Louis de Gonzague	28.23	NA	7.54	55.72	0	0.000000	0.0000	14.9	42.01	2																					Saint_Jude	1981	Les_Maskoutains	6	6	0.98648732	0	0	0	0.712610669	0.474497732	1.745067119	0.583914023	0
1991	Saint Marc sur Richelieu	35.25	0	0	64.92	0	3.703704	0.0000	29.34	42.03	3																					Saint_Jude	1986	Les_Maskoutains	6	6	1.191464395	0.008327965	0	0	0.711776231	0.524632157	1.504623038	0.502659711	0
1991	Saint Marcel de Richelieu	21.92	141.22	0	90.73	0	0.000000	0.0000	11.54	74.44	2																					Saint_Jude	1991	Les_Maskoutains	4	1	1.361400694	0.108263544	0	0	0.565193162	0.649026235	0	0.646971692	0
1991	Saint Mathias sur Richelieu	23.34	NA	6.66	51.2	0.8	0.000000	0.0000	66.48	37.51	2																					Saint_Jude	1996	Les_Maskoutains	1	1	1.361400694	0.799484636	0	0	0.540716292	0.862123706	0	0.704804584	1.280321854
1991	Saint Mathieu	NA	NA	0	43.38	0	0.000000	0.0000	52.96	25.3	2																					Saint_Jude	2001	Les_Maskoutains	6	6	1.361400694	1.226986837	0	0	0.864478517	1.258384523	1.653971092	1.090897688	0
1991	Saint Mathieu de Beloeil	NA	0	0	83.68	1.6	0.000000	0.0000	46.94	36.69	2																					Saint_Jude	2006	Les_Maskoutains	6	6	1.239688363	1.065979515	0	0.710475234	0.931789907	0.816489866	1.601101287	1.044415177	0
1991	Saint Michel	11.98	NA	0	60.9	0	0.000000	0.0000	33.74	32.55	2																					Saint_Liboire	1971	Les_Maskoutains	7	5	0.163715728	0.002775988	0.650758424	0	1.493367168	0.5958042	0.210420648	0.906589127	0
1991	Saint Nazaire dActon	42.07	564.42	2075.04	57.19	0	0.000000	0.0000	14.86	88.72	3																					Saint_Liboire	1976	Les_Maskoutains	7	5	0.255102746	0	0.669351626	0	1.424665046	1.264873738	0.231581401	1.034506115	0
1991	Saint Ours	26.38	NA	2.62	48.69	0	4.060249	0.0000	26.6	62.37	2																					Saint_Liboire	1981	Les_Maskoutains	6	6	0.334484403	0	0.669351626	0	1.769288239	2.743368271	0.424658572	1.164945409	0
1991	Saint Patrice de Sherrington	19.07	NA	3.01	57.55	0	0.000000	0.0000	20.1	41.96	0																					Saint_Liboire	1986	Les_Maskoutains	7	5	0.398281348	0	1.182521029	0	1.45693001	2.567583791	0	1.200437869	0
1991	Saint Paul dAbbotsford	14.43	196.07	2838.71	33.91	1.6	0.000000	0.0000	32.83	65.21	4																					Saint_Liboire	1991	Les_Maskoutains	7	6	0.44291423	0.047191801	1.279205062	0	1.266956128	2.502796299	0.268733012	1.032524302	0
1991	Saint Paul de lIle aux Noix	19.18	NA	0	70.1	1.4	0.000000	0.0000	56.41	53.19	2																					Saint_Liboire	1996	Les_Maskoutains	6	6	0.44291423	0.591285512	1.282923926	0	1.571526261	3.241363244	0.524854044	1.158099148	0
1991	Saint Philippe	7.99	4.44	NA	63.48	0	11.756462	0.0000	55.2	26.6	2																					Saint_Liboire	2001	Les_Maskoutains	6	6	0.44291423	0.949388005	1.282923926	0	1.251101792	3.751813325	0.457821824	1.380422475	0
1991	Saint Pie	NA	336.59	1636.65	67.62	1.6	1.538056	0.0000	38.87	63.19	2																					Saint_Liboire	2006	Les_Maskoutains	6	6	0.426034982	0.95771597	1.282923926	0	1.461976378	4.608128136	0.492022264	1.069277915	0
1991	Saint Pierre de Veronne a Pike River	61.36	266.25	2645.43	91.64	0	0.000000	0.0000	14.78	66.91	2																					Saint_Louis	1971	Les_Maskoutains	5	7	0.272482808	0	0	0	0.87977656	0.30766209	0.180807356	0.717956612	1.072269553
1991	Saint Polycarpe	23.28	NA	0.56	122.53	1.6	1.688401	0.0137	22.32	55.02	2																					Saint_Louis	1976	Les_Maskoutains	3	7	0.300876367	0	0	0	0.828041359	0.310854365	0.063717498	0.769123407	0.427536048
1991	Saint Remi	14.21	NA	420.34	53.34	0	1.830467	0.0000	70.37	28.98	2																					Saint_Louis	1981	Les_Maskoutains	3	4	0.419594951	0	0	0	0.715670278	0.715645361	0	0.815065424	0
1991	Saint Robert	18.98	39.75	2.24	48.88	0	0.000000	0.0000	27.56	76.2	4																					Saint_Louis	1986	Les_Maskoutains	7	5	0.579071866	0	0.216341264	0	0.610920404	0.86105463	0	0.957215428	0
1991	Saint Roch de Richelieu	NA	NA	0	29.81	0	7.718894	0.0000	48.24	60.6	2																					Saint_Louis	1991	Les_Maskoutains	7	5	0.729740418	0.044415813	0.187875205	0	0.610920404	1.419882262	0	1.153234699	0
1991	Saint Sebastien	46.06	206.67	0	74.61	0	0.000000	0.0000	12.03	60.24	2																					Saint_Louis	1996	Les_Maskoutains	5	7	0.729740418	0.441382143	0	0	0.610920404	0.478788988	0	0.904246985	0.640160927
1991	Saint Simon	32.69	424.27	0	63.93	0	1.675744	0.0000	16.72	71.19	2																					Saint_Louis	2001	Les_Maskoutains	4	4	0.729740418	0.463590049	0	0	0.330994027	0.788335043	0	1.264036033	0
1991	Saint Stanislas de Kostka	34.9	NA	5.19	48.73	0	0.000000	0.0000	24.92	49.38	2																					Saint_Louis	2006	Les_Maskoutains	5	7	0.633228972	0.344222552	0	0	0.300119794	2.0062143	0	1.381323299	1.280321854
1991	Saint Telesphore	26.27	NA	0	77.47	0	0.000000	0.0000	12.19	61.32	2																					Saint_Louis_de_Gonzague	1971	Beauharnois_Salaberry	3	4	0.107583657	0	0	0	1.313962842	0.00219796	0.167254422	0.770564725	0
1991	Saint Theodore dActon	46.3	192	0	46.79	0	0.000000	0.0000	18.32	91.28	4																					Saint_Louis_de_Gonzague	1976	Beauharnois_Salaberry	3	7	0.112022587	0	0	0	1.220783852	0.000680321	0.188383098	0.863169418	0.137177342
1991	Saint Valentin	32.42	NA	0	46.21	0	0.000000	0.0000	12.26	50.62	2																					Saint_Louis_de_Gonzague	1981	Beauharnois_Salaberry	3	4	0.173435371	0	0	0	1.246373306	0.070805717	0.060296741	1.07738533	0
1991	Saint Valerien de Milton	35.15	633.81	0	51.77	0	0.000000	0.0000	15.83	78.59	3																					Saint_Louis_de_Gonzague	1986	Beauharnois_Salaberry	3	4	0.266096796	0.011103953	0	0	0.922054789	0.070805717	0.002111798	1.045316001	0
1991	Sainte Angele de Monnoir	29.59	187.05	0	45.13	0	7.759540	0.0000	29.29	49.06	4																					Saint_Louis_de_Gonzague	1991	Beauharnois_Salaberry	3	4	0.364281651	0.077727673	0	0	0.785206838	0.070805717	0.004031129	1.003878104	0
1991	Sainte Anne de Sabrevois	73.47	62.27	0	54.67	1.4	0.000000	0.0000	37.47	50.21	2																					Saint_Louis_de_Gonzague	1996	Beauharnois_Salaberry	5	7	0.434724673	0.219303077	0	0	0.848067889	0.070805717	0	1.21485105	0.960241391
1991	Sainte Barbe	30.42	0	NA	45.63	0	0.000000	0.0000	31.4	56.86	2																					Saint_Louis_de_Gonzague	2001	Beauharnois_Salaberry	3	4	0.434724673	0.183215229	0	0	0.793551225	0.164323688	0	1.148910744	0
1991	Sainte Brigide dIberville	56.2	282.06	0	64.37	1.6	0.000000	0.0000	17.35	54.61	4																					Saint_Louis_de_Gonzague	2006	Beauharnois_Salaberry	3	4	0.434724673	0.33034261	0	0	1.018571534	0.116020897	0.060296741	0.958116252	0
1991	Sainte Cecile de Milton	21.34	98.43	719.25	42.59	1.6	3.634681	0.0000	22.98	74.52	4																					Saint_Marc_sur_Richelieu	1971	La_Vallee_du_Richelieu	7	5	0.528582055	0	0.631174363	0	1.434400165	0.000837318	0.013766786	0.913075059	0
1991	Sainte Christine	29.11	93.43	0	23.3	0	0.000000	0.0000	7.69	102.05	4																					Saint_Marc_sur_Richelieu	1976	La_Vallee_du_Richelieu	7	5	0.731509128	0	0.631174363	0	1.455539279	0	0.006068079	1.014507825	0.823064049
1991	Sainte Clotilde de Chateauguay	15.41	NA	8.8	30.86	0	0.000000	0.0000	18.57	40.35	0																					Saint_Marc_sur_Richelieu	1981	La_Vallee_du_Richelieu	5	5	0.850217856	0.008327965	0.783372488	0	1.388784181	0	0	1.03396562	2.560643708
1991	Sainte Helene de Bagot	44.86	506.84	1238.13	58.75	0	0.000000	0.0000	19.64	79.76	3																					Saint_Marc_sur_Richelieu	1986	La_Vallee_du_Richelieu	7	5	0.908267004	0.058295755	0.783372488	0	1.584320988	0.000139553	0.002470002	1.094681148	0
1991	Sainte Julie	NA	0	0	24.71	0	0.000000	0.0000	394.84	30.74	2																					Saint_Marc_sur_Richelieu	1991	La_Vallee_du_Richelieu	7	5	0.929215339	0.08327965	1.034051818	0	0.980465499	0	0	1.169629693	0
1991	Sainte Justine de Newton	19.54	NA	19.54	45.15	0	0.000000	0.0000	10.51	57.18	2																					Saint_Marc_sur_Richelieu	1996	La_Vallee_du_Richelieu	5	5	0.936621626	0.199871159	0.519264207	0	0.940412441	0.000139553	0.004460973	1.337002765	0.960241391
1991	Sainte Marie Madeleine	20.13	NA	0	81.73	0	0.000000	0.0000	39.42	49.89	2																					Saint_Marc_sur_Richelieu	2001	La_Vallee_du_Richelieu	7	5	0.95404463	0.302582727	1.316065925	0	0.890067971	0	0.004460973	1.287637618	0.960241391
